
RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Viruses	-200687329	Torque teno virus	0.2	0.1	3.1	41.1	28.5	99.0
Viruses	687331	Torque teno virus 16	0.1	0.0	100.0	3.9	1.7	100.0
Viruses	687332	TTV-like mini virus	0.0	0.0	100.0	0.4	0.8	91.9



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	447237	Frondihabitans sp. PAMC 28766	137.4	2.7
Bacteria	1912216	Cutibacterium acnes	106.5	174.6
Bacteria	32207	Rothia mucilaginosa	90.9	0.1
Bacteria	149698	Massilia putida	59.1	3.5
Bacteria	88138	Modestobacter marinus	51.2	9.1
Bacteria	38501	Blastococcus saxobsidens	30.9	0.6
Bacteria	1269	Micrococcus luteus	20.3	4.2
Bacteria	242605	Luteibacter rhizovicinus	17.6	2.1
Bacteria	13687	Sphingomonas taxi	15.5	0.9
Bacteria	392733	Terriglobus roseus	15.0	4.4
Bacteria	1839	Nocardioides sp. JS614	14.6	0.1
Bacteria	469	Acinetobacter johnsonii	13.2	0.3
Bacteria	2034	Curtobacterium sp. 9128	11.5	0.1
Bacteria	590	Salmonella enterica	10.9	44.3
Bacteria	407	Methylobacterium aquaticum	8.6	0.7
Bacteria	475	Moraxella osloensis	8.4	1.3
Bacteria	303379	Herminiimonas arsenicoxydans	8.3	0.1
Bacteria	1301	Streptococcus thermophilus	7.2	2.7
Bacteria	724	[Haemophilus] ducreyi	6.8	0.5
Bacteria	57493	Kocuria rhizophila	6.2	0.6

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	91914	Asaia bogorensis	0.1	0.0
Bacteria	321315	Sphaerisporangium cinnabarinum	0.0	0.0
Bacteria	258255	Pseudovibrio sp. P12	0.0	0.0
Bacteria	157932	Paucimonas lemoignei	0.0	0.0
Bacteria	53355	Terrabacter tumescens	0.0	0.0
Bacteria	46255	Weissella paramesenteroides	0.0	0.0
Bacteria	28895	Thermoanaerobacterium xylanolyticum	0.0	0.0

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Viruses	10509	Human mastadenovirus C	0.0	0.0	0.0	0.6	0.5	0.1
Viruses	11051	Zika virus	0.0	0.0	0.0	0.1	0.1	100.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	547	Enterobacter hormaechei	99.8	11.2
Bacteria	1578	Lactobacillus crispatus	36.5	21.2
Bacteria	544	Citrobacter freundii	36.4	4.6
Bacteria	1330546	Pluralibacter gergoviae	3.1	0.3
Bacteria	848	Fusobacterium nucleatum	2.3	2.6
Bacteria	57499	Kytococcus sedentarius	1.5	0.3
Bacteria	59753	Alcanivorax xenomutans	0.7	0.1
Bacteria	1386	Bacillus subtilis	0.7	1.1
Bacteria	337004	Microcella alkaliphila	0.6	0.3
Bacteria	586	Providencia stuartii	0.5	4.6
Bacteria	357	Agrobacterium tumefaciens	0.5	0.2
Bacteria	1868332	Neomicrococcus aestuarii	0.5	0.5
Bacteria	323449	Pontibacter akesuensis	0.4	0.3
Bacteria	642	Aeromonas media	0.4	0.3
Bacteria	40222	Methylophaga nitratireducenticrescens	0.3	0.3
Bacteria	1111	Porphyrobacter sp. CACIAM 03H1	0.3	0.1
Bacteria	40222	Methylophaga frappieri	0.3	1.6
Bacteria	413496	Cronobacter sakazakii	0.3	1.2
Viruses	333922	Betapapillomavirus 2	0.3	0.3
Bacteria	1298	Deinococcus geothermalis	0.2	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	547	Enterobacter hormaechei	763.3	80.3
Bacteria	544	Citrobacter freundii	231.1	27.1
Bacteria	1330546	Pluralibacter gergoviae	14.6	2.7
Bacteria	1386	Bacillus subtilis	4.5	0.0
Bacteria	-200000543	Enterobacteriaceae bacterium bta3-1	0.9	0.0
Bacteria	1330547	Kosakonia radicincitans	0.7	0.2
Bacteria	620	Shigella sp. MO17	0.3	0.1
Bacteria	1903434	Atlantibacter hermannii	0.1	0.1
Bacteria	586	Providencia vermicola	0.0	0.0
Bacteria	637	Arsenophonus endosymbiont of Bemisia sp.	0.0	0.0
Bacteria	37914	Dietzia sp.	0.0	0.0
Bacteria	2745	uncultured Halomonas sp.	0.0	0.0
Bacteria	2745	Halomonas sp. YCSA44	0.0	0.0
Bacteria	226	uncultured Alteromonas sp.	0.0	0.0

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	547	Enterobacter hormaechei	763.3	80.3	99.0	99.8	11.2	99.0
Bacteria	544	Citrobacter freundii	231.1	27.1	22.1	36.4	4.6	99.0
Bacteria	1330546	Pluralibacter gergoviae	14.6	2.7	3.4	3.1	0.3	59.8
Viruses	333922	Betapapillomavirus 2	0.0	0.0	0.0	0.3	0.3	5.3



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	590	Salmonella enterica	9.0	38.6
Bacteria	547	Enterobacter cloacae	5.0	0.6
Bacteria	1298	Deinococcus gobiensis	4.1	0.1
Bacteria	407	Methylobacterium aquaticum	4.0	1.0
Bacteria	1234	Nitrospira moscoviensis	2.4	1.1
Bacteria	13687	Sphingomonas sp. MM-1	1.8	0.2
Bacteria	1696	Brevibacterium linens	1.7	0.1
Bacteria	1301	Streptococcus sanguinis	1.5	0.1
Bacteria	32067	Leptotrichia sp. oral taxon 212	1.2	0.1
Bacteria	85413	Bosea sp. AS-1	1.0	0.1
Bacteria	482	Neisseria meningitidis	1.0	2.4
Bacteria	1386	Bacillus subtilis	0.8	1.3
Bacteria	398041	Flavisolibacter tropicus	0.7	0.1
Bacteria	1678	Bifidobacterium adolescentis	0.7	6.8
Bacteria	1077265	Chthonomonas calidirosea	0.7	0.1
Bacteria	162289	Peptoniphilus sp. ING2-D1G	0.7	0.2
Bacteria	32207	Rothia dentocariosa	0.6	0.4
Bacteria	586	Providencia stuartii	0.6	4.3
Bacteria	53460	Nakamurella multipartita	0.5	0.1
Bacteria	165696	Novosphingobium resinovorum	0.5	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	286	Pseudomonas aeruginosa	1039.3	516.1
Bacteria	590	Salmonella enterica	287.3	186.5
Bacteria	475	Moraxella osloensis	281.9	56.1
Bacteria	1269	Micrococcus luteus	190.6	75.8
Bacteria	222	Achromobacter xylosoxidans	90.7	11.1
Bacteria	265976	Serinicoccus sp. JLT9	79.9	9.5
Bacteria	265	Paracoccus yeei	79.0	39.1
Bacteria	32	Myxococcus fulvus	64.7	44.6
Bacteria	1716	Corynebacterium timonense	60.9	54.8
Bacteria	1839	Nocardioides dokdonensis	55.3	21.9
Bacteria	149698	Massilia sp. WG5	55.1	0.5
Bacteria	1279	Staphylococcus epidermidis	46.6	10.9
Bacteria	724	Haemophilus influenzae	45.3	15.4
Bacteria	642	Aeromonas hydrophila	42.6	2.0
Bacteria	361177	Altererythrobacter dongtanensis	37.7	25.4
Bacteria	482	Neisseria sicca	37.7	3.5
Bacteria	86795	Marmoricola scoriae	35.2	1.3
Bacteria	2044	Pimelobacter simplex	33.8	3.6
Bacteria	1379908	Rufibacter sp. DG15C	33.7	42.8
Bacteria	68	Lysobacter enzymogenes	30.5	3.6

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	590	Salmonella enterica	287.3	186.5	0.7	9.0	38.6	0.2
Bacteria	547	Enterobacter cloacae	20.0	13.1	0.5	5.0	0.6	1.2
Bacteria	1696	Brevibacterium linens	9.8	5.3	0.1	1.7	0.1	0.7
Bacteria	482	Neisseria sicca	37.7	3.5	1.1	1.0	2.4	0.3
Bacteria	398041	Flavisolibacter tropicus	1.9	10.4	0.8	0.7	0.1	0.7
Bacteria	162289	Peptoniphilus sp. ING2-D1G	0.4	0.1	2.3	0.7	0.2	0.7
Bacteria	165696	Novosphingobium resinovorum	7.4	1.1	0.1	0.5	0.1	0.6
Bacteria	53460	Nakamurella multipartita	7.0	5.4	0.1	0.5	0.1	0.8
Bacteria	816	Bacteroides fragilis	11.6	8.0	4.0	0.3	0.2	0.7
Bacteria	1485	Clostridium botulinum	1.7	1.0	5.1	0.2	0.3	0.8
Bacteria	1663	Arthrobacter saudimassiliensis	12.0	1.2	0.3	0.1	0.1	0.3
Bacteria	1654	Actinomyces oris	28.2	15.4	0.2	0.1	3.9	0.1
Viruses	2003394	Oryza sativa alphaendornavirus	0.0	0.0	0.0	0.1	0.1	5.8
Viruses	1308858	Drosophila melanogaster sigmavirus	0.0	0.0	0.0	0.1	0.1	5.8
Viruses	333922	Betapapillomavirus 1	0.1	0.1	0.2	0.0	0.0	0.0
Viruses	10358	Cercopithecine betaherpesvirus 5	0.0	0.0	2.2	0.0	0.0	0.0
Viruses	-200687329	Torque teno virus	0.0	0.0	0.4	0.0	0.0	0.0
Viruses	-200564644	uncultured endornavirus	0.0	0.0	5.7	0.0	0.0	0.0
Viruses	-200151340	Human papillomavirus	0.0	0.0	0.1	0.0	0.0	0.0
Viruses	1941236	Human associated gemykibivirus 1	0.0	0.0	100.0	0.0	0.0	0.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	561	Escherichia coli	74.3	113.1
Bacteria	1912216	Cutibacterium acnes	68.8	67.2
Bacteria	57493	Kocuria turfanensis	30.5	0.7
Bacteria	469	Acinetobacter johnsonii	13.8	1.6
Bacteria	38501	Blastococcus saxobsidens	10.8	0.4
Bacteria	475	Moraxella osloensis	10.8	2.9
Bacteria	590	Salmonella enterica	10.4	46.5
Bacteria	265976	Serinicoccus sp. JLT9	7.2	0.3
Bacteria	332248	Truepera radiovictrix	6.2	0.9
Bacteria	547	Enterobacter cloacae	5.5	0.8
Bacteria	32207	Rothia mucilaginosa	5.1	0.2
Bacteria	1678	Bifidobacterium adolescentis	4.6	13.0
Bacteria	1860	Geodermatophilus obscurus	4.1	0.6
Bacteria	1372	Planococcus rifietoensis	3.9	2.5
Bacteria	1301	Streptococcus mitis	3.6	0.4
Bacteria	45669	Salinicoccus halodurans	3.1	3.7
Bacteria	286	Pseudomonas stutzeri	2.4	1.4
Bacteria	53457	Janibacter indicus	2.1	0.1
Bacteria	13687	Sphingomonas koreensis	2.1	0.3
Bacteria	570	Klebsiella pneumoniae	2.0	9.3

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	57493	Kocuria turfanensis	2374.0	305.5
Bacteria	1912216	Cutibacterium acnes	1399.8	481.0
Bacteria	38501	Blastococcus saxobsidens	571.4	172.5
Bacteria	1860	Geodermatophilus obscurus	290.4	64.9
Bacteria	1763	Mycobacterium sp. YC-RL4	276.7	8.1
Bacteria	332248	Truepera radiovictrix	225.6	661.6
Bacteria	233191	Caldilinea aerophila	217.3	387.8
Bacteria	88138	Modestobacter marinus	202.2	22.2
Bacteria	48736	Ralstonia pickettii	93.8	51.0
Bacteria	1298	Deinococcus geothermalis	81.7	32.3
Bacteria	171436	Tistrella mobilis	67.4	66.5
Bacteria	294702	Proteiniphilum saccharofermentans	61.8	19.6
Bacteria	125216	Roseomonas gilardii	57.9	14.6
Bacteria	73918	Thermaerobacter marianensis	57.1	12.3
Bacteria	1386	Bacillus cereus	56.5	13.5
Bacteria	-200000543	Plautia stali symbiont	56.3	2.0
Bacteria	83618	Pseudoxanthomonas suwonensis	52.0	15.9
Bacteria	150247	Anoxybacillus gonensis	50.1	0.0
Bacteria	1279	Staphylococcus epidermidis	48.8	13.9
Bacteria	1822464	Paraburkholderia fungorum	48.5	12.0

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	1912216	Cutibacterium acnes	1399.8	481.0	0.1	68.8	67.2	0.2
Bacteria	57493	Kocuria turfanensis	2374.0	305.5	5.7	30.5	0.7	5.5
Bacteria	38501	Blastococcus saxobsidens	571.4	172.5	5.3	10.8	0.4	0.2
Bacteria	332248	Truepera radiovictrix	225.6	661.6	5.7	6.2	0.9	5.6
Bacteria	1678	Bifidobacterium thermophilum	2.6	0.2	1.4	4.6	13.0	5.1
Bacteria	1860	Geodermatophilus obscurus	290.4	64.9	5.0	4.1	0.6	0.2
Bacteria	45669	Salinicoccus halodurans	3.3	1.7	0.3	3.1	3.7	0.3
Bacteria	13687	Sphingomonas melonis	35.9	5.3	0.3	2.1	0.3	0.5
Bacteria	1763	Mycobacterium sp. YC-RL4	276.7	8.1	0.3	1.9	37.5	0.9
Bacteria	165695	Sphingobium cloacae	6.0	0.9	0.6	1.5	0.1	0.4
Bacteria	361177	Altererythrobacter dongtanensis	24.9	17.0	0.2	1.4	0.3	0.6
Bacteria	1298	Deinococcus geothermalis	81.7	32.3	5.7	1.4	0.1	4.7
Bacteria	68	Lysobacter enzymogenes	25.1	3.5	0.1	1.3	0.2	0.8
Bacteria	107	Spirosoma radiotolerans	1.7	1.8	3.0	1.2	0.3	0.9
Bacteria	233191	Caldilinea aerophila	217.3	387.8	0.3	1.2	2.3	0.8
Bacteria	85413	Bosea sp. RAC05	10.1	1.6	0.5	1.1	0.1	0.6
Bacteria	33057	Thauera humireducens	39.4	6.2	0.7	1.0	0.1	2.6
Bacteria	267408	Arsenicicoccus sp. oral taxon 190	10.5	1.5	0.3	1.0	0.1	0.5
Bacteria	89966	Hymenobacter sedentarius	3.2	1.2	0.2	1.0	0.1	0.8
Bacteria	1386	Bacillus cereus	56.5	13.5	0.7	0.9	1.9	2.3



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	561	Escherichia coli	81.4	176.6
Bacteria	469	Acinetobacter johnsonii	18.7	2.9
Bacteria	216851	Faecalibacterium prausnitzii	13.6	10.0
Bacteria	1269	Micrococcus luteus	11.8	1.0
Bacteria	32207	Rothia mucilaginosa	10.3	0.1
Bacteria	590	Salmonella enterica	9.6	35.9
Bacteria	724	[Haemophilus] ducreyi	8.2	0.2
Bacteria	1716	Corynebacterium ureicelerivorans	7.9	0.2
Bacteria	2701	Gardnerella vaginalis	7.7	5.2
Bacteria	1301	Streptococcus mitis	7.7	1.0
Bacteria	475	Moraxella osloensis	7.2	1.5
Bacteria	168808	Sneathia amnii	5.9	0.3
Bacteria	286	Pseudomonas putida	4.5	1.9
Bacteria	547	Enterobacter cloacae	4.3	0.6
Bacteria	1082930	Pelagibacterium halotolerans	3.8	0.5
Bacteria	43668	Brachybacterium sp. VR2415	3.6	0.3
Bacteria	482	Neisseria meningitidis	3.0	1.6
Bacteria	57493	Kocuria turfanensis	2.6	0.4
Bacteria	1763	Mycobacterium dioxanotrophicus	2.4	0.1
Bacteria	72763	Tessaracoccus aquimaris	2.0	0.4

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	286	Pseudomonas aeruginosa	112.4	58.0
Bacteria	561	Escherichia coli	85.4	216.1
Viruses	153135	Murine leukemia virus	58.1	1.6
Bacteria	33042	Coprococcus catus	0.3	0.2
Bacteria	1645	Renibacterium salmoninarum	0.2	0.2
Bacteria	529883	Candidatus Rhodoluna planktonica	0.1	0.0
Bacteria	53355	Terrabacter sp. YK3	0.1	0.0
Bacteria	84111	Eggerthella sp. YY7918	0.1	0.0
Bacteria	400634	Lysinibacillus saudimassiliensis	0.1	0.1
Bacteria	47670	uncultured Lautropia sp.	0.0	0.0
Bacteria	171	Leptospira interrogans	0.0	0.0
Bacteria	425	Methylosinus sp. SM-2017	0.0	0.0
Bacteria	896	Desulfococcus oleovorans	0.0	0.0
Bacteria	953	Wolbachia endosymbiont of Culex quinquefasciatus	0.0	0.0
Bacteria	1637	Listeria seeligeri	0.0	0.0
Bacteria	28443	Herbidospora cretacea	0.0	0.0
Bacteria	46255	Weissella koreensis	0.0	0.0
Bacteria	399320	Sphaerochaeta coccoides	0.0	0.0
Bacteria	56112	Dehalobacter sp. DCA	0.0	0.0
Bacteria	238783	Pseudorhodobacter collinsensis	0.0	0.0

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	561	Escherichia coli	85.4	216.1	1.5	81.4	176.6	0.4
Bacteria	286	Pseudomonas aeruginosa	112.4	58.0	0.1	4.5	1.9	1.0
Bacteria	33042	Coprococcus catus	0.3	0.2	0.4	0.1	0.1	0.3
Bacteria	400634	Lysinibacillus fusiformis	0.1	0.1	0.1	0.1	0.1	0.1
Viruses	12176	White clover mosaic virus	0.0	0.0	0.0	0.1	0.1	5.8
Viruses	153135	Murine leukemia virus	58.1	1.6	5.2	0.0	0.0	0.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	561	Escherichia coli	85.0	126.0
Bacteria	1279	Staphylococcus saprophyticus	39.3	5.6
Bacteria	1716	Corynebacterium ureicelerivorans	24.2	0.4
Bacteria	914	Nitrosomonas sp. Is79A3	21.8	0.2
Bacteria	724	[Haemophilus] ducreyi	13.6	1.7
Bacteria	590	Salmonella enterica	12.8	45.4
Bacteria	242605	Luteibacter rhizovicinus	11.5	0.1
Bacteria	547	Enterobacter cloacae	5.4	0.9
Bacteria	1350	Enterococcus faecium	5.4	2.9
Bacteria	13687	Sphingomonas sp. LM7	5.1	0.1
Bacteria	1234	Nitrospira moscoviensis	4.1	1.2
Bacteria	1301	Streptococcus mitis	3.8	0.5
Bacteria	475	Moraxella catarrhalis	3.6	0.5
Bacteria	407	Methylobacterium aquaticum	3.2	1.1
Bacteria	1578	Lactobacillus crispatus	2.2	4.6
Bacteria	1763	Mycobacterium sp. YC-RL4	2.0	0.3
Bacteria	544	Citrobacter freundii	1.6	0.3
Bacteria	150247	Anoxybacillus flavithermus	1.5	0.1
Bacteria	1357	Lactococcus lactis	1.5	0.5
Viruses	11007	Saccharomyces cerevisiae virus L-A	1.3	1.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1716	Corynebacterium timonense	86.2	73.5
Bacteria	1678	Bifidobacterium longum	82.0	53.2
Bacteria	475	Moraxella catarrhalis	43.9	27.8
Bacteria	724	Haemophilus influenzae	38.8	12.9
Bacteria	1350	Enterococcus faecium	37.8	18.5
Bacteria	1301	Streptococcus pneumoniae	24.4	15.0
Bacteria	72763	Tessaracoccus flavescens	17.5	13.7
Bacteria	53335	Pantoea sp. PSNIH1	15.0	1.2
Bacteria	1279	Staphylococcus saprophyticus	8.3	3.2
Bacteria	816	Bacteroides fragilis	6.6	3.4
Bacteria	838	Prevotella dentalis	2.8	0.3
Bacteria	1578	Lactobacillus rhamnosus	2.0	0.8
Bacteria	906	Megasphaera elsdenii	1.1	0.4
Bacteria	1935188	Libanicoccus massiliensis	0.9	0.8
Bacteria	914	Nitrosomonas sp. Is79A3	0.9	0.6
Bacteria	572511	[Ruminococcus] torques	0.8	0.3
Viruses	40272	Human herpesvirus 6	0.8	0.4
Bacteria	861914	Fibrella aestuarina	0.5	0.4
Bacteria	1263	Ruminococcus sp. SR1/5	0.5	0.0
Bacteria	-200128827	Erysipelotrichaceae bacterium I46	0.5	0.0

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	1279	Staphylococcus saprophyticus	8.3	3.2	1.4	39.3	5.6	5.8
Bacteria	1716	Corynebacterium timonense	86.2	73.5	3.5	24.2	0.4	2.7
Bacteria	914	Nitrosomonas sp. Is79A3	0.9	0.6	1.3	21.8	0.2	5.8
Bacteria	724	Haemophilus influenzae	38.8	12.9	0.7	13.6	1.7	3.1
Bacteria	1350	Enterococcus faecium	37.8	18.5	2.9	5.4	2.9	4.6
Bacteria	1301	Streptococcus pneumoniae	24.4	15.0	0.4	3.8	0.5	0.7
Bacteria	475	Moraxella catarrhalis	43.9	27.8	5.2	3.6	0.5	4.7
Bacteria	1578	Lactobacillus crispatus	2.0	0.8	0.1	2.2	4.6	0.4
Viruses	11007	Saccharomyces cerevisiae virus L-A	0.0	0.0	0.0	1.3	1.1	4.8
Bacteria	816	Bacteroides fragilis	6.6	3.4	1.9	1.0	19.8	4.5
Bacteria	838	Prevotella dentalis	2.8	0.3	1.2	0.9	0.1	1.4
Bacteria	1678	Bifidobacterium longum	82.0	53.2	3.7	0.6	4.3	2.2
Viruses	10509	Human mastadenovirus C	0.2	0.1	0.6	0.6	0.3	0.2
Bacteria	572511	[Ruminococcus] torques	0.8	0.3	1.0	0.4	1.5	0.2
Bacteria	72763	Tessaracoccus flavescens	17.5	13.7	1.1	0.3	0.1	0.5
Viruses	325455	Gammapapillomavirus 22	0.0	0.0	0.0	0.3	0.1	5.8
Viruses	40272	Human herpesvirus 6	0.8	0.4	3.2	0.0	0.0	0.0
Viruses	-200151340	Human papillomavirus type 174	0.0	0.0	5.7	0.0	0.0	0.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Viruses	12059	Enterovirus B	9.3	8.9
Bacteria	1578	Lactobacillus reuteri	5.0	0.5
Bacteria	68	Lysobacter antibioticus	0.4	0.2
Viruses	-200687329	Torque teno virus	0.3	0.1
Viruses	2003394	Oryza sativa alphaendornavirus	0.3	0.3
Bacteria	662	Vibrio sp. 04Ya090	0.2	0.3
Bacteria	497	Psychrobacter sp. P11G5	0.1	0.1
Bacteria	32008	Burkholderia cenocepacia	0.1	0.1
Bacteria	32008	Burkholderia pseudomallei	0.1	0.2
Bacteria	543311	Parvimonas micra	0.1	0.1
Bacteria	76890	Asticcacaulis excentricus	0.1	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1612611	Pararhizobium sp. C16.3	0.0	0.0
Bacteria	1433995	Cruoricaptor ignavus	0.0	0.0
Bacteria	483422	Estrella lausannensis	0.0	0.0
Bacteria	171868	Thermovibrio ammonificans	0.0	0.0
Bacteria	166974	Lechevalieria aerocolonigenes	0.0	0.0
Bacteria	1578	Lactobacillus zymae	0.0	0.0
Bacteria	53	Nannocystis sp. xj42	0.0	0.0

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Viruses	12059	Enterovirus B	0.0	0.0	0.0	9.3	8.9	99.0
Viruses	-200687329	0	0.0	0.0	0.0	0.3	0.1	12.6
Viruses	2003394	Oryza sativa alphaendornavirus	0.0	0.0	0.0	0.3	0.3	11.4



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	1301	Streptococcus thermophilus	3.2	0.1
Viruses	39744	Mumps rubulavirus	0.7	0.6
Bacteria	286	Pseudomonas alcaligenes	0.2	0.1
Bacteria	374	Bradyrhizobium canariense	0.2	0.1
Bacteria	1158	Oscillatoria acuminata	0.2	0.1
Viruses	10375	Human gammaherpesvirus 4	0.1	0.1
Viruses	325455	Gammapapillomavirus 7	0.1	0.1
Bacteria	379	Rhizobium tropici	0.1	0.1
Bacteria	246875	Algoriphagus sp. M8-2	0.1	0.1
Bacteria	1054211	Sulfuritalea hydrogenivorans	0.1	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	157591	Sterolibacterium denitrificans	0.0	0.0
Viruses	40272	Human betaherpesvirus 7	0.0	0.0

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Viruses	39744	Mumps rubulavirus	0.0	0.0	0.0	0.7	0.6	100.0
Viruses	10375	Human gammaherpesvirus 4	0.0	0.0	0.0	0.1	0.1	100.0
Viruses	325455	Gammapapillomavirus 7	0.0	0.0	0.0	0.1	0.1	100.0
Viruses	40272	Human betaherpesvirus 7	0.0	0.0	1.2	0.0	0.0	0.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Viruses	11019	Chikungunya virus	1398.4	568.6
Viruses	1511911	Primate tetraparvovirus 1	1172.3	333.9
Bacteria	1912216	Cutibacterium acnes	174.5	207.3
