
RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	561	Escherichia coli	58.3	97.1
Bacteria	88138	Modestobacter marinus	51.2	9.1
Bacteria	38501	Blastococcus saxobsidens	30.9	0.6
Bacteria	1269	Micrococcus luteus	20.3	4.2
Bacteria	242605	Luteibacter rhizovicinus	17.6	2.1
Bacteria	13687	Sphingomonas taxi	15.5	0.9
Bacteria	1839	Nocardioides sp. JS614	14.6	0.1
Bacteria	469	Acinetobacter johnsonii	13.2	0.3
Bacteria	2034	Curtobacterium sp. 9128	11.5	0.1
Bacteria	590	Salmonella enterica	10.9	44.3
Bacteria	407	Methylobacterium aquaticum	8.6	0.7
Bacteria	475	Moraxella osloensis	8.4	1.3
Bacteria	303379	Herminiimonas arsenicoxydans	8.3	0.1
Bacteria	1301	Streptococcus thermophilus	7.2	2.7
Bacteria	724	[Haemophilus] ducreyi	6.8	0.5
Bacteria	1847725	Lawsonella clevelandensis	6.6	0.5

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	57493	Kocuria palustris	13.2	7.2
Bacteria	1301	Streptococcus pneumoniae	10.0	5.7
Bacteria	53457	Janibacter indicus	3.0	1.3
Bacteria	83461	Corallococcus coralloides	2.6	2.7
Bacteria	590	Salmonella enterica	1.9	1.4
Bacteria	123	Pirellula sp. SH-Sr6A	0.5	0.9
Bacteria	434	Acetobacter pasteurianus	0.1	0.0
Bacteria	120831	Dyadobacter fermentans	0.1	0.0
Bacteria	102231	Gloeocapsa sp. PCC 7428	0.1	0.1
Bacteria	191028	Leisingera methylohalidivorans	0.1	0.0
Bacteria	91914	Asaia bogorensis	0.1	0.0
Bacteria	53355	Terrabacter sp. 28	0.0	0.1
Bacteria	53355	Terrabacter sp. DBF63	0.0	0.0
Bacteria	53355	Terrabacter sp. Soil811	0.0	0.0
Bacteria	1190	Fischerella muscicola	0.0	0.0
Bacteria	1190	Fischerella sp. PCC 9605	0.0	0.0
Bacteria	1190	Fischerella sp. NIES-3754	0.0	0.0
Bacteria	1190	Fischerella sp. NIES-4106	0.0	0.0
Bacteria	53355	Terrabacter tumescens	0.0	0.0

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	590	Salmonella enterica	1.9	1.4	0.2	10.9	44.3	2.3
Bacteria	1301	Streptococcus thermophilus	10.0	5.7	-0.2	7.2	2.7	-0.0
Bacteria	57493	Kocuria rhizophila	13.2	7.2	0.0	6.2	0.6	-0.1
Bacteria	53457	Janibacter indicus	3.0	1.3	100.0	2.0	0.4	100.0
Bacteria	83461	Corallococcus coralloides	2.6	2.7	6.5	0.2	0.1	0.1
Bacteria	123	Pirellula sp. SH-Sr6A	0.5	0.9	2.9	0.1	0.2	0.3



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	547	Enterobacter hormaechei	99.8	11.2
Bacteria	1578	Lactobacillus crispatus	36.5	21.2
Bacteria	544	Citrobacter freundii	36.4	4.6
Bacteria	1269	Micrococcus luteus	3.9	1.7
Bacteria	475	Moraxella osloensis	3.0	0.9
Bacteria	848	Fusobacterium nucleatum	2.3	2.6
Bacteria	570	Klebsiella pneumoniae	1.7	15.3
Bacteria	57499	Kytococcus sedentarius	1.5	0.3
Bacteria	1301	Streptococcus mitis	1.3	0.1
Bacteria	57493	Kocuria palustris	1.3	0.7
Bacteria	265976	Serinicoccus sp. JLT9	1.2	0.1
Bacteria	2044	Pimelobacter simplex	1.1	0.1
Bacteria	407	Methylobacterium aquaticum	1.0	0.3
Bacteria	41275	Brevundimonas sp. GW460-12-10-14-LB2	0.8	0.1
Bacteria	59753	Alcanivorax xenomutans	0.7	0.1
Bacteria	13687	Sphingomonas melonis	0.7	0.1
Bacteria	337004	Microcella alkaliphila	0.6	0.3
Bacteria	33981	Kineococcus radiotolerans	0.5	0.1
Bacteria	586	Providencia stuartii	0.5	4.6
Bacteria	1868332	Neomicrococcus aestuarii	0.5	0.5

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	547	Enterobacter hormaechei	763.3	80.3
Bacteria	544	Citrobacter freundii	231.1	27.1
Bacteria	561	Escherichia coli	14.8	80.6
Bacteria	1330546	Pluralibacter gergoviae	14.6	2.7
Bacteria	590	Salmonella enterica	10.5	43.6
Bacteria	570	Klebsiella pneumoniae	6.5	44.3
Bacteria	413496	Cronobacter sakazakii	1.7	2.2
Viruses	186765	Escherichia phage HK639	0.9	0.1
Bacteria	1330547	Kosakonia radicincitans	0.7	0.2
Bacteria	160674	Raoultella ornithinolytica	0.7	0.8
Bacteria	620	Shigella sp. MO17	0.3	0.1
Bacteria	29487	Photorhabdus luminescens	0.3	0.9
Bacteria	579	Kluyvera intermedia	0.1	0.8
Bacteria	662	Vibrio cholerae	0.1	2.9
Bacteria	579	Kluyvera georgiana	0.1	0.2
Bacteria	635	Edwardsiella piscicida	0.1	0.1
Bacteria	635	Edwardsiella ictaluri	0.1	0.6
Bacteria	629	Yersinia pseudotuberculosis	0.1	0.1
Bacteria	583	Proteus mirabilis	0.1	1.7
Bacteria	1330545	Lelliottia amnigena	0.1	2.7

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	547	Enterobacter hormaechei	763.3	80.3	99.0	99.8	11.2	13.9
Bacteria	544	Citrobacter freundii	231.1	27.1	54.3	36.4	4.6	8.3
Bacteria	570	Klebsiella pneumoniae	6.5	44.3	-0.1	1.7	15.3	-0.3
Bacteria	413496	Cronobacter sakazakii	1.7	2.2	3.6	0.3	1.2	0.5
Bacteria	29487	Photorhabdus luminescens	0.3	0.9	27.6	0.1	2.6	5.2
Bacteria	583	Proteus mirabilis	0.1	1.7	-0.0	0.1	0.2	0.0
Viruses	186765	Escherichia phage HK639	0.9	0.1	100.0	0.0	0.0	0.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	561	Escherichia coli	65.9	102.5
Bacteria	590	Salmonella enterica	9.0	38.6
Bacteria	222	Achromobacter xylosoxidans	6.3	0.5
Bacteria	469	Acinetobacter johnsonii	5.6	0.5
Bacteria	547	Enterobacter cloacae	5.0	0.6
Bacteria	1298	Deinococcus gobiensis	4.1	0.1
Bacteria	407	Methylobacterium aquaticum	4.0	1.0
Bacteria	1847725	Lawsonella clevelandensis	3.5	0.1
Bacteria	1269	Micrococcus luteus	2.6	0.1
Bacteria	1234	Nitrospira moscoviensis	2.4	1.1
Bacteria	1716	Corynebacterium ureicelerivorans	2.0	0.1
Bacteria	13687	Sphingomonas sp. MM-1	1.8	0.2
Bacteria	1696	Brevibacterium linens	1.7	0.1
Bacteria	1301	Streptococcus sanguinis	1.5	0.1
Bacteria	724	Haemophilus parainfluenzae	1.2	0.1
Bacteria	32067	Leptotrichia sp. oral taxon 212	1.2	0.1
Bacteria	570	Klebsiella pneumoniae	1.2	7.2
Bacteria	85413	Bosea sp. AS-1	1.0	0.1
Bacteria	88138	Modestobacter marinus	1.0	0.1
Bacteria	482	Neisseria meningitidis	1.0	2.4

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	286	Pseudomonas aeruginosa	1043.1	417.2
Bacteria	1912216	Cutibacterium acnes	497.6	171.7
Bacteria	590	Salmonella enterica	288.0	183.9
Bacteria	475	Moraxella osloensis	282.4	56.1
Bacteria	1269	Micrococcus luteus	191.5	75.5
Bacteria	1763	Mycobacterium sp. YC-RL4	101.4	3.8
Bacteria	222	Achromobacter xylosoxidans	91.0	11.0
Bacteria	469	Acinetobacter johnsonii	90.1	14.6
Bacteria	233191	Caldilinea aerophila	83.3	136.5
Bacteria	265	Paracoccus yeei	79.5	39.2
Bacteria	265976	Serinicoccus sp. JLT9	79.0	9.7
Bacteria	57493	Kocuria turfanensis	67.5	4.2
Bacteria	32	Myxococcus fulvus	63.4	43.6
Bacteria	1716	Corynebacterium timonense	61.4	55.2
Bacteria	40323	Stenotrophomonas maltophilia	60.9	30.3
Bacteria	1839	Nocardioides dokdonensis	56.0	22.4
Bacteria	149698	Massilia sp. WG5	54.9	0.5
Bacteria	1279	Staphylococcus epidermidis	47.0	10.8
Bacteria	283	Comamonas aquatica	46.9	41.6
Bacteria	53457	Janibacter indicus	46.1	12.1

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	561	Escherichia coli	6.6	11.2	-0.1	65.9	102.5	0.1
Bacteria	590	Salmonella enterica	288.0	183.9	67.6	9.0	38.6	1.9
Bacteria	222	Achromobacter xylosoxidans	91.0	11.0	0.4	6.3	0.5	-0.3
Bacteria	469	Acinetobacter johnsonii	90.1	14.6	0.1	5.6	0.5	-0.2
Bacteria	547	Enterobacter cloacae	20.2	13.0	0.2	5.0	0.6	-0.1
Bacteria	1298	Deinococcus gobiensis	4.2	1.0	2.1	4.1	0.1	2.2
Bacteria	407	Methylobacterium aquaticum	10.1	2.7	-0.3	4.0	1.0	-0.2
Bacteria	1847725	Lawsonella clevelandensis	1.5	6.2	-0.2	3.5	0.1	-0.2
Bacteria	1269	Micrococcus luteus	191.5	75.5	1.0	2.6	0.1	-0.2
Bacteria	1234	Nitrospira moscoviensis	0.5	0.6	2.3	2.4	1.1	3.8
Bacteria	1716	Corynebacterium timonense	61.4	55.2	15.2	2.0	0.1	-0.2
Bacteria	13687	Sphingomonas melonis	16.8	2.8	-0.1	1.8	0.2	-0.1
Bacteria	1696	Brevibacterium linens	9.5	5.3	0.3	1.7	0.1	-0.1
Bacteria	1301	Streptococcus mitis	10.3	3.5	-0.1	1.5	0.1	-0.2
Bacteria	570	Klebsiella pneumoniae	11.0	8.2	0.1	1.2	7.2	-0.3
Bacteria	724	Haemophilus influenzae	45.4	15.2	2.4	1.2	0.1	-0.1
Bacteria	32067	Leptotrichia sp. oral taxon 212	0.6	0.5	0.3	1.2	0.1	0.8
Bacteria	85413	Bosea sp. RAC05	6.8	0.6	1.2	1.0	0.1	-0.3
Bacteria	88138	Modestobacter marinus	30.0	3.0	2.7	1.0	0.1	-0.3
Bacteria	482	Neisseria sicca	38.1	3.7	6.6	1.0	2.4	-0.2



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	561	Escherichia coli	74.3	113.1
Bacteria	1912216	Cutibacterium acnes	68.8	67.2
Bacteria	57493	Kocuria turfanensis	30.5	0.7
Bacteria	469	Acinetobacter johnsonii	13.8	1.6
Bacteria	38501	Blastococcus saxobsidens	10.8	0.4
Bacteria	475	Moraxella osloensis	10.8	2.9
Bacteria	590	Salmonella enterica	10.4	46.5
Bacteria	1847725	Lawsonella clevelandensis	9.7	0.9
Bacteria	1269	Micrococcus luteus	7.4	4.1
Bacteria	265976	Serinicoccus sp. JLT9	7.2	0.3
Bacteria	332248	Truepera radiovictrix	6.2	0.9
Bacteria	222	Achromobacter xylosoxidans	5.9	1.0
Bacteria	547	Enterobacter cloacae	5.5	0.8
Bacteria	32207	Rothia mucilaginosa	5.1	0.2
Bacteria	1678	Bifidobacterium adolescentis	4.6	13.0
Bacteria	88138	Modestobacter marinus	4.3	1.1
Bacteria	1860	Geodermatophilus obscurus	4.1	0.6
Bacteria	1372	Planococcus rifietoensis	3.9	2.5
Bacteria	1301	Streptococcus mitis	3.6	0.4
Bacteria	1839	Nocardioides dokdonensis	3.5	1.5

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	57493	Kocuria turfanensis	2373.4	306.3
Bacteria	1912216	Cutibacterium acnes	1399.8	480.8
Bacteria	38501	Blastococcus saxobsidens	570.0	172.4
Bacteria	1860	Geodermatophilus obscurus	291.8	65.1
Bacteria	1763	Mycobacterium sp. YC-RL4	276.8	8.0
Bacteria	332248	Truepera radiovictrix	225.8	661.7
Bacteria	233191	Caldilinea aerophila	217.4	388.2
Bacteria	88138	Modestobacter marinus	202.3	22.1
Bacteria	67575	Rheinheimera sp. F8	162.7	64.1
Bacteria	286	Pseudomonas stutzeri	160.3	73.9
Bacteria	1269	Micrococcus luteus	107.5	47.3
Bacteria	48736	Ralstonia pickettii	93.9	51.0
Bacteria	475	Moraxella osloensis	89.0	24.6
Bacteria	469	Acinetobacter johnsonii	84.4	12.5
Bacteria	1298	Deinococcus geothermalis	82.0	32.5
Bacteria	40323	Stenotrophomonas maltophilia	68.5	35.9
Bacteria	171436	Tistrella mobilis	67.4	66.5
Bacteria	294702	Proteiniphilum saccharofermentans	61.8	19.6
Bacteria	125216	Roseomonas gilardii	58.4	14.5
Bacteria	73918	Thermaerobacter marianensis	57.1	12.2

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	561	Escherichia coli	19.8	27.8	-0.1	74.3	113.1	0.1
Bacteria	1912216	Cutibacterium acnes	1399.8	480.8	4.9	68.8	67.2	0.0
Bacteria	57493	Kocuria turfanensis	2373.4	306.3	54.1	30.5	0.7	0.5
Bacteria	469	Acinetobacter johnsonii	84.4	12.5	0.1	13.8	1.6	-0.1
Bacteria	475	Moraxella osloensis	89.0	24.6	0.1	10.8	2.9	-0.1
Bacteria	38501	Blastococcus saxobsidens	570.0	172.4	64.5	10.8	0.4	0.9
Bacteria	590	Salmonella enterica	1.0	3.8	-0.0	10.4	46.5	2.2
Bacteria	1847725	Lawsonella clevelandensis	4.1	16.4	-0.1	9.7	0.9	-0.1
Bacteria	1269	Micrococcus luteus	107.5	47.3	0.5	7.4	4.1	-0.2
Bacteria	265976	Serinicoccus sp. JLT9	46.0	6.5	3.6	7.2	0.3	0.4
Bacteria	332248	Truepera radiovictrix	225.8	661.7	21.0	6.2	0.9	0.4
Bacteria	222	Achromobacter xylosoxidans	14.3	1.5	-0.2	5.9	1.0	-0.3
Bacteria	547	Enterobacter cloacae	6.0	3.1	-0.0	5.5	0.8	-0.1
Bacteria	32207	Rothia mucilaginosa	7.3	1.6	-0.0	5.1	0.2	-0.1
Bacteria	1678	Bifidobacterium thermophilum	2.6	0.2	2.5	4.6	13.0	6.5
Bacteria	88138	Modestobacter marinus	202.3	22.1	20.6	4.3	1.1	0.1
Bacteria	1860	Geodermatophilus obscurus	291.8	65.1	42.3	4.1	0.6	0.3
Bacteria	1372	Planococcus rifietoensis	5.1	1.9	0.5	3.9	2.5	0.3
Bacteria	1301	Streptococcus mitis	14.8	4.5	-0.1	3.6	0.4	-0.2
Bacteria	1839	Nocardioides sp. JS614	36.7	1.2	3.8	3.5	1.5	-0.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	561	Escherichia coli	81.4	176.6
Bacteria	469	Acinetobacter johnsonii	18.7	2.9
Bacteria	216851	Faecalibacterium prausnitzii	13.6	10.0
Bacteria	1269	Micrococcus luteus	11.8	1.0
Bacteria	40323	Stenotrophomonas maltophilia	10.6	3.9
Bacteria	32207	Rothia mucilaginosa	10.3	0.1
Bacteria	590	Salmonella enterica	9.6	35.9
Bacteria	724	[Haemophilus] ducreyi	8.2	0.2
Bacteria	1716	Corynebacterium ureicelerivorans	7.9	0.2
Bacteria	2701	Gardnerella vaginalis	7.7	5.2
Bacteria	1301	Streptococcus mitis	7.7	1.0
Bacteria	475	Moraxella osloensis	7.2	1.5
Bacteria	168808	Sneathia amnii	5.9	0.3
Bacteria	286	Pseudomonas putida	4.5	1.9
Bacteria	547	Enterobacter cloacae	4.3	0.6
Viruses	110456	Escherichia virus T7	3.9	1.6
Bacteria	1082930	Pelagibacterium halotolerans	3.8	0.5
Bacteria	43668	Brachybacterium sp. VR2415	3.6	0.3
Bacteria	482	Neisseria meningitidis	3.0	1.6
Bacteria	265976	Serinicoccus sp. JLT9	2.7	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	286	Pseudomonas aeruginosa	112.4	47.9
Bacteria	561	Escherichia coli	85.4	204.6
Viruses	153135	Murine leukemia virus	63.9	1.6
Bacteria	590	Salmonella enterica	34.7	28.7
Bacteria	1269	Micrococcus luteus	20.6	7.9
Bacteria	475	Moraxella osloensis	16.4	4.2
Bacteria	469	Acinetobacter johnsonii	9.7	1.6
Bacteria	32207	Rothia mucilaginosa	9.4	1.0
Bacteria	53457	Janibacter indicus	8.6	4.6
Bacteria	57493	Kocuria palustris	8.4	4.4
Bacteria	41275	Brevundimonas sp. GW460-12-10-14-LB2	6.9	0.5
Bacteria	43668	Brachybacterium faecium	4.6	1.0
Bacteria	407	Methylobacterium populi	3.9	1.4
Bacteria	265	Paracoccus yeei	3.8	1.5
Bacteria	1716	Corynebacterium ureicelerivorans	3.3	0.7
Bacteria	86795	Marmoricola scoriae	3.2	0.3
Bacteria	38501	Blastococcus saxobsidens	2.9	0.3
Bacteria	57499	Kytococcus sedentarius	2.9	1.0
Bacteria	613	Serratia marcescens	2.8	0.9
Bacteria	29580	Janthinobacterium sp. LM6	2.7	0.0

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	561	Escherichia coli	85.4	204.6	0.1	81.4	176.6	0.1
Bacteria	469	Acinetobacter johnsonii	9.7	1.6	-0.2	18.7	2.9	-0.1
Bacteria	216851	Faecalibacterium prausnitzii	0.3	0.3	-0.1	13.6	10.0	0.9
Bacteria	1269	Micrococcus luteus	20.6	7.9	-0.1	11.8	1.0	-0.1
Bacteria	32207	Rothia mucilaginosa	9.4	1.0	0.0	10.3	0.1	0.1
Bacteria	590	Salmonella enterica	34.7	28.7	7.9	9.6	35.9	2.0
Bacteria	724	[Haemophilus] ducreyi	1.3	0.2	-0.1	8.2	0.2	-0.0
Bacteria	1716	Corynebacterium ureicelerivorans	3.3	0.7	-0.1	7.9	0.2	0.2
Bacteria	2701	Gardnerella vaginalis	0.5	0.3	-0.3	7.7	5.2	0.2
Bacteria	475	Moraxella osloensis	16.4	4.2	-0.1	7.2	1.5	-0.2
Bacteria	286	Pseudomonas aeruginosa	112.4	47.9	0.2	4.5	1.9	-0.2
Bacteria	547	Enterobacter cloacae	1.0	1.5	-0.1	4.3	0.6	-0.1
Viruses	110456	Escherichia virus T7	1.9	1.0	68.6	3.9	1.6	99.0
Bacteria	43668	Brachybacterium sp. VR2415	4.6	1.0	1.3	3.6	0.3	0.3
Bacteria	57493	Kocuria turfanensis	8.4	4.4	-0.0	2.6	0.4	-0.2
Bacteria	407	Methylobacterium aquaticum	3.9	1.4	-0.3	2.4	0.6	-0.3
Bacteria	265	Paracoccus yeei	3.8	1.5	-0.1	2.0	0.2	-0.2
Bacteria	72763	Tessaracoccus aquimaris	0.9	0.4	-0.0	2.0	0.4	1.3
Bacteria	53457	Janibacter indicus	8.6	4.6	100.0	1.6	0.4	100.0
Bacteria	38501	Blastococcus saxobsidens	2.9	0.3	-0.1	1.6	0.1	-0.2



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	561	Escherichia coli	85.0	126.0
Bacteria	1279	Staphylococcus saprophyticus	39.3	5.6
Bacteria	1716	Corynebacterium ureicelerivorans	24.2	0.4
Bacteria	914	Nitrosomonas sp. Is79A3	21.8	0.2
Bacteria	724	[Haemophilus] ducreyi	13.6	1.7
Bacteria	590	Salmonella enterica	12.8	45.4
Bacteria	242605	Luteibacter rhizovicinus	11.5	0.1
Bacteria	1269	Micrococcus luteus	8.8	0.6
Bacteria	469	Acinetobacter johnsonii	8.5	0.9
Bacteria	222	Achromobacter xylosoxidans	5.9	0.8
Bacteria	547	Enterobacter cloacae	5.4	0.9
Bacteria	1350	Enterococcus faecium	5.4	2.9
Bacteria	13687	Sphingomonas sp. LM7	5.1	0.1
Bacteria	1234	Nitrospira moscoviensis	4.1	1.2
Bacteria	1301	Streptococcus mitis	3.8	0.5
Bacteria	475	Moraxella catarrhalis	3.6	0.5
Bacteria	407	Methylobacterium aquaticum	3.2	1.1
Bacteria	1578	Lactobacillus crispatus	2.2	4.6
Bacteria	1763	Mycobacterium sp. YC-RL4	2.0	0.3
Bacteria	570	Klebsiella pneumoniae	1.8	13.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1912216	Cutibacterium acnes	249.9	82.1
Bacteria	1269	Micrococcus luteus	90.2	36.1
Bacteria	1716	Corynebacterium timonense	86.0	73.4
Bacteria	1678	Bifidobacterium longum	82.1	53.2
Bacteria	1763	Mycobacterium sp. YC-RL4	55.7	1.2
Bacteria	57493	Kocuria palustris	45.6	22.6
Bacteria	475	Moraxella catarrhalis	43.9	27.7
Bacteria	233191	Caldilinea aerophila	40.8	70.0
Bacteria	724	Haemophilus influenzae	38.8	12.9
Bacteria	1350	Enterococcus faecium	37.8	17.4
Bacteria	286	Pseudomonas stutzeri	37.5	15.5
Bacteria	53457	Janibacter indicus	29.1	14.2
Bacteria	561	Escherichia coli	28.1	14.9
Bacteria	469	Acinetobacter lwoffii	26.6	2.4
Bacteria	1301	Streptococcus pneumoniae	24.4	14.4
Bacteria	72763	Tessaracoccus flavescens	17.5	13.7
Bacteria	40323	Stenotrophomonas maltophilia	16.6	9.6
Bacteria	53335	Pantoea sp. PSNIH1	15.0	1.2
Bacteria	43668	Brachybacterium faecium	12.4	2.2
Bacteria	73918	Thermaerobacter marianensis	12.2	1.9

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	561	Escherichia coli	28.1	14.9	-0.1	85.0	126.0	0.1
Bacteria	1279	Staphylococcus saprophyticus	8.3	3.2	0.3	39.3	5.6	2.3
Bacteria	1716	Corynebacterium timonense	86.0	73.4	21.5	24.2	0.4	1.3
Bacteria	914	Nitrosomonas sp. Is79A3	0.9	0.6	5.5	21.8	0.2	99.0
Bacteria	724	Haemophilus influenzae	38.8	12.9	2.0	13.6	1.7	0.1
Bacteria	590	Salmonella enterica	2.8	2.9	0.4	12.8	45.4	2.8
Bacteria	242605	Luteibacter rhizovicinus	0.5	0.3	-0.1	11.5	0.1	0.9
Bacteria	1269	Micrococcus luteus	90.2	36.1	0.4	8.8	0.6	-0.2
Bacteria	469	Acinetobacter lwoffii	26.6	2.4	0.2	8.5	0.9	-0.2
Bacteria	222	Achromobacter xylosoxidans	2.9	0.4	-0.3	5.9	0.8	-0.3
Bacteria	1350	Enterococcus faecium	37.8	17.4	13.6	5.4	2.9	1.8
Bacteria	547	Enterobacter cloacae	5.6	1.9	-0.1	5.4	0.9	-0.1
Bacteria	13687	Sphingomonas sp. LM7	8.2	2.0	-0.2	5.1	0.1	0.1
Bacteria	1234	Nitrospira moscoviensis	0.4	0.2	0.3	4.1	1.2	6.4
Bacteria	1301	Streptococcus pneumoniae	24.4	14.4	-0.1	3.8	0.5	-0.2
Bacteria	475	Moraxella catarrhalis	43.9	27.7	22.1	3.6	0.5	1.6
Bacteria	407	Methylobacterium aquaticum	4.1	0.9	-0.3	3.2	1.1	-0.2
Bacteria	1578	Lactobacillus rhamnosus	2.0	0.8	8.8	2.2	4.6	-0.2
Bacteria	1763	Mycobacterium sp. YC-RL4	55.7	1.2	1.3	2.0	0.3	-0.1
Bacteria	570	Klebsiella pneumoniae	9.6	4.0	0.0	1.8	13.1	-0.3



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	1578	Lactobacillus reuteri	5.0	0.5
Bacteria	34072	Variovorax paradoxus	1.5	0.2
Bacteria	1707	Cellulomonas fimi	1.3	0.1
Bacteria	1269	Micrococcus luteus	0.9	0.2
Bacteria	475	Moraxella osloensis	0.9	0.2
Bacteria	265	Paracoccus yeei	0.7	0.1
Bacteria	233191	Caldilinea aerophila	0.3	0.4
Bacteria	34084	Riemerella anatipestifer	0.3	0.1
Bacteria	125216	Roseomonas gilardii	0.3	0.1
Viruses	2003394	Oryza sativa alphaendornavirus	0.3	0.3
Bacteria	1386	Bacillus subtilis	0.2	1.4
Bacteria	63132	Geitlerinema sp. PCC 7407	0.2	0.1
Bacteria	157920	Cellulosimicrobium cellulans	0.2	0.1
Bacteria	68287	Mesorhizobium loti	0.2	0.1
Bacteria	75	Caulobacter segnis	0.2	0.1
Bacteria	294702	Proteiniphilum saccharofermentans	0.2	0.1
