
RNA
Bacteria	265976	Serinicoccus sp. JLT9	1.8	0.1
Bacteria	150022	Finegoldia magna	1.0	0.1
Bacteria	38501	Blastococcus saxobsidens	0.9	0.1
Viruses	10509	Human mastadenovirus C	0.9	0.7
Bacteria	48736	Ralstonia pickettii	0.9	0.7

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1357	Lactococcus lactis	0.8	0.9
Bacteria	150022	Finegoldia magna	0.6	0.7

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	173479	Gemmatimonas aurantiaca	0.4	1.2

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	590	Salmonella enterica	8.9	40.2
Bacteria	40323	Stenotrophomonas maltophilia	7.1	2.3

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	590	Salmonella enterica	1.0	1.8
Bacteria	1847725	Lawsonella clevelandensis	0.8	2.4
Bacteria	45669	Salinicoccus halodurans	0.6	0.3
Bacteria	1234	Nitrospira moscoviensis	0.3	0.3

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Viruses	12234	Cucumber green mottle mosaic virus	0.9	0.9
Viruses	110456	Escherichia virus T7	0.2	0.1
Viruses	1982251	Propionibacterium virus PHL041M10	0.1	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Viruses	10358	Human betaherpesvirus 5	0.1	0.1

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	561	Escherichia coli	2.2	2.3
Bacteria	1350	Enterococcus faecium	1.1	0.5
Bacteria	469322	Steroidobacter denitrificans	1.0	6.0
Bacteria	39643	Sorangium cellulosum	0.8	3.3
Bacteria	1912215	Acidipropionibacterium acidipropionici	0.7	0.2
Bacteria	29465	Veillonella parvula	0.6	0.2
Bacteria	544	Citrobacter freundii	0.5	0.2
Bacteria	1847725	Lawsonella clevelandensis	0.4	1.1
Bacteria	1234	Nitrospira moscoviensis	0.2	0.1
Bacteria	162027	Haliangium ochraceum	0.2	0.3
Bacteria	50	Chondromyces crocatus	0.1	0.4

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Viruses	10358	Human betaherpesvirus 5	0.3	0.2

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	745	Pasteurella multocida	0.2	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	745	Pasteurella multocida	0.9	1.0

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Viruses	10509	Human mastadenovirus C	0.9	0.6
Bacteria	1654	Actinomyces oris	0.5	0.3
Bacteria	1696	Brevibacterium linens	0.5	0.1
Bacteria	1912217	Pseudopropionibacterium propionicum	0.3	0.2
Viruses	11007	Saccharomyces cerevisiae virus L-A	0.2	0.2
Viruses	1982251	Propionibacterium virus PAS50	0.2	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1912217	Pseudopropionibacterium propionicum	1.0	1.4
Bacteria	57495	Dermacoccus nishinomiyaensis	0.9	0.1
Bacteria	590	Salmonella enterica	0.4	0.4

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	2094023	Glaesserella parasuis	0.1	0.1

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	361177	Altererythrobacter dongtanensis	1.1	0.3
Bacteria	2147	Acholeplasma laidlawii	0.5	0.3
Bacteria	323449	Pontibacter akesuensis	0.4	0.5
Bacteria	1742993	Pseudarthrobacter phenanthrenivorans	0.4	0.1
Bacteria	1158	Oscillatoria acuminata	0.1	0.1
Bacteria	338	Xanthomonas translucens	0.1	0.1
Bacteria	713	Actinobacillus pleuropneumoniae	0.1	0.2
Bacteria	1870884	Clostridioides difficile	0.1	0.2
Bacteria	122277	Pectobacterium carotovorum	0.1	0.2
Bacteria	29407	Rhodoplanes sp. Z2-YC6860	0.1	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	29407	Rhodoplanes sp. Z2-YC6860	1.3	3.0
Bacteria	40222	Methylophaga nitratireducenticrescens	0.5	0.5
Bacteria	1870884	Clostridioides difficile	0.2	0.3
Bacteria	713	Actinobacillus pleuropneumoniae	0.1	0.1
Viruses	1198980	Pseudomonas virus SN	0.1	0.0
Viruses	558016	Spodoptera litura nucleopolyhedrovirus	0.1	0.1
Viruses	1985733	Xylella virus Prado	0.1	0.2
Viruses	10509	Human mastadenovirus F	0.1	0.1
Viruses	1921407	Pseudomonas virus CAb1	0.0	0.0
Viruses	1623292	Mycobacterium virus Courthouse	0.0	0.3

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	561	Escherichia coli	51.1	96.8

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	165779	Anaerococcus prevotii	0.8	1.2

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	469	Acinetobacter johnsonii	5.6	0.7
Bacteria	216851	Faecalibacterium prausnitzii	0.9	0.9
Bacteria	88138	Modestobacter marinus	0.9	0.2
Bacteria	620	Shigella flexneri	0.8	2.1
Bacteria	150022	Finegoldia magna	0.7	0.2
Bacteria	48736	Ralstonia pickettii	0.7	0.2

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	33981	Kineococcus radiotolerans	1.3	0.6
Bacteria	216851	Faecalibacterium prausnitzii	0.4	0.3
Bacteria	150022	Finegoldia magna	0.3	0.3
Bacteria	620	Shigella flexneri	0.1	0.6

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	561	Escherichia coli	52.2	81.9
Viruses	10509	Human mastadenovirus C	1.1	1.1
Bacteria	59753	Alcanivorax pacificus	0.8	0.1
Bacteria	48736	Ralstonia pickettii	0.7	0.2
Bacteria	482	Neisseria meningitidis	0.6	0.7
Bacteria	216851	Faecalibacterium prausnitzii	0.6	1.1
Bacteria	528	Ochrobactrum anthropi	0.5	0.2
Bacteria	1188227	Gloeomargarita lithophora	0.2	0.1
Viruses	12320	Alfalfa mosaic virus	0.2	0.2
Bacteria	1706036	Gemmatirosa kalamazoonesis	0.1	0.2
Bacteria	2701	Gardnerella vaginalis	0.1	1.6
Bacteria	2697	Heliobacterium modesticaldum	0.1	1.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	2697	Heliobacterium modesticaldum	0.7	1.4
Bacteria	572511	[Ruminococcus] torques	0.4	0.2
Bacteria	620	Shigella sonnei	0.1	6.7
Bacteria	1188227	Gloeomargarita lithophora	0.1	0.1

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	53457	Janibacter indicus	1.2	0.6
Viruses	110456	Escherichia virus T7	0.2	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	53457	Janibacter indicus	2.5	1.4
Viruses	10509	Human mastadenovirus C	0.1	0.1

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Viruses	10358	Human betaherpesvirus 5	0.2	0.2

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Viruses	10358	Human betaherpesvirus 5	0.0	0.0

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	590	Salmonella enterica	8.8	33.3
Bacteria	1847725	Lawsonella clevelandensis	3.5	0.6

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	222	Achromobacter xylosoxidans	2.0	0.3
Bacteria	547	Enterobacter cloacae	1.3	6.5
Bacteria	1578	Lactobacillus crispatus	1.2	1.1
Bacteria	1847725	Lawsonella clevelandensis	0.3	0.6

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	222	Achromobacter xylosoxidans	5.0	0.4
Bacteria	1269	Micrococcus luteus	2.1	0.9
Bacteria	57499	Kytococcus sedentarius	1.2	0.5
Bacteria	53457	Janibacter indicus	1.0	0.2
Bacteria	57493	Kocuria palustris	1.0	0.7
Bacteria	86795	Marmoricola scoriae	1.0	0.2
Bacteria	2044	Pimelobacter simplex	0.8	0.1
Bacteria	367298	Phycicoccus dokdonensis	0.7	0.1
Bacteria	88138	Modestobacter marinus	0.7	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	590	Salmonella enterica	9.5	31.8
Bacteria	547	Enterobacter cloacae	3.6	0.5
Bacteria	1847725	Lawsonella clevelandensis	3.4	0.4
Bacteria	32207	Rothia aeria	1.4	0.4
Bacteria	570	Klebsiella pneumoniae	1.3	5.0
Bacteria	150022	Finegoldia magna	1.0	0.5
Bacteria	53457	Janibacter indicus	0.9	0.4
Bacteria	1073	Rhodopseudomonas palustris	0.9	0.1
Bacteria	216851	Faecalibacterium prausnitzii	0.8	0.6
Viruses	110456	Escherichia virus T7	0.8	0.3
Bacteria	34084	Riemerella anatipestifer	0.8	0.7

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	590	Salmonella enterica	0.6	1.1
Bacteria	150022	Finegoldia magna	0.5	0.7
Bacteria	34084	Riemerella anatipestifer	0.4	0.4

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	590	Salmonella enterica	9.3	42.1
Bacteria	222	Achromobacter xylosoxidans	6.1	0.5
Bacteria	469	Acinetobacter johnsonii	5.9	0.4
Bacteria	547	Enterobacter cloacae	3.6	1.1
Bacteria	150022	Finegoldia magna	1.5	0.3
Bacteria	337004	Microcella alkaliphila	0.8	0.2
Bacteria	1357	Lactococcus lactis	0.8	0.2
Viruses	10509	Human mastadenovirus C	0.8	0.1
Bacteria	528	Ochrobactrum anthropi	0.7	0.3
Bacteria	586	Providencia stuartii	0.6	1.6

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	150022	Finegoldia magna	0.8	0.6
Bacteria	120652	Methylocella silvestris	0.5	0.7
Bacteria	590	Salmonella enterica	0.4	3.0
Viruses	10509	Human mastadenovirus C	0.4	0.1

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	1730	Eubacterium limosum	0.3	0.1
Bacteria	946234	Flavonifractor plautii	0.2	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1847725	Lawsonella clevelandensis	0.4	0.4
Bacteria	1730	Eubacterium limosum	0.3	0.1

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Viruses	186765	Enterobacteria phage phi80	0.2	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Viruses	110456	Escherichia virus T7	0.4	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Viruses	11007	Saccharomyces cerevisiae virus L-BC (La)	0.2	0.2

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	590	Salmonella enterica	8.7	42.1
Bacteria	629	Yersinia enterocolitica	0.7	2.3
Viruses	186789	Escherichia virus P1	0.5	0.4
Bacteria	413496	Cronobacter sakazakii	0.3	1.3
Bacteria	160674	Raoultella ornithinolytica	0.2	0.2
Bacteria	1335483	Shimwellia blattae	0.1	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	160674	Raoultella ornithinolytica	0.7	3.1
Bacteria	413496	Cronobacter sakazakii	0.4	8.2
Bacteria	586	Providencia rettgeri	0.1	2.9

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	40323	Stenotrophomonas maltophilia	7.0	3.5
Bacteria	547	Enterobacter cloacae	3.9	0.4
Bacteria	1839	Nocardioides dokdonensis	3.1	1.3

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	88138	Modestobacter marinus	1.4	0.2
Bacteria	1269	Micrococcus luteus	1.1	0.1
Bacteria	150022	Finegoldia magna	0.9	0.2
Bacteria	620	Shigella flexneri	0.7	1.9
Bacteria	475	Moraxella osloensis	0.5	0.1
Bacteria	745	Pasteurella multocida	0.5	0.1
Bacteria	29404	Microlunatus phosphovorus	0.4	0.4
Bacteria	1654	Actinomyces oris	0.3	0.2
Bacteria	41275	Brevundimonas diminuta	0.3	0.1
Bacteria	896	Desulfococcus multivorans	0.1	0.1
Bacteria	253238	Ethanoligenens harbinense	0.1	0.1
Bacteria	413496	Cronobacter sakazakii	0.1	0.3

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	253238	Ethanoligenens harbinense	0.6	0.6
Bacteria	620	Shigella flexneri	0.4	1.3
Bacteria	745	Pasteurella multocida	0.4	0.2
Bacteria	896	Desulfococcus multivorans	0.2	0.6

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	590	Salmonella enterica	9.0	27.2
Bacteria	570	Klebsiella pneumoniae	1.9	6.4

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	222	Achromobacter xylosoxidans	5.0	0.2
Bacteria	547	Enterobacter cloacae	2.9	0.4

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	40323	Stenotrophomonas maltophilia	7.2	3.0
Bacteria	547	Enterobacter cloacae	4.0	1.1
Bacteria	1357	Lactococcus lactis	1.3	0.2
Bacteria	407	Methylobacterium populi	1.2	0.4
Bacteria	174951	Ramlibacter tataouinensis	1.1	0.1
Bacteria	57499	Kytococcus sedentarius	1.1	0.5

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	2005363	Auricoccus indicus	0.7	0.3

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	613	Serratia marcescens	0.7	98.7
Bacteria	29487	Photorhabdus luminescens	0.6	1.2
Bacteria	34037	Rahnella aquatilis	0.3	0.1
Bacteria	219181	Ottowia sp. oral taxon 894	0.2	2.7
Viruses	10358	Human betaherpesvirus 5	0.2	0.2
Bacteria	379	Rhizobium arachis	0.1	0.5

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	34037	Rahnella aquatilis	0.2	0.2

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Viruses	110456	Escherichia virus T7	0.6	0.1
Viruses	11007	Saccharomyces cerevisiae virus L-A	0.4	0.4

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	613	Serratia marcescens	0.7	0.2
Bacteria	1870884	Clostridioides difficile	0.2	8.4

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1870884	Clostridioides difficile	0.9	14.5

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	222	Achromobacter xylosoxidans	5.2	0.3
Bacteria	118	Planctomyces sp. SH-PL62	1.4	0.3
Bacteria	48736	Ralstonia pickettii	1.4	0.5

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	2004797	Luteitalea pratensis	1.6	4.8
Bacteria	469322	Steroidobacter denitrificans	0.9	2.1

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	1912216	Cutibacterium acnes	47.1	56.0
Bacteria	80865	Delftia acidovorans	3.4	1.0

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	222	Achromobacter xylosoxidans	5.3	0.4
Bacteria	547	Enterobacter cloacae	4.0	0.2
Viruses	10509	Human mastadenovirus C	1.3	1.0
Bacteria	46255	Weissella cibaria	1.3	1.0
Bacteria	32008	Burkholderia cepacia	1.2	0.4
Bacteria	1357	Lactococcus lactis	1.1	0.8

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1357	Lactococcus lactis	0.7	0.7

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	570	Klebsiella pneumoniae	1.7	5.2
Bacteria	191	Azospirillum brasilense	0.5	0.9
Bacteria	34008	Rhodovulum sulfidophilum	0.3	0.5
Viruses	12176	Clover yellow mosaic virus	0.2	0.2
Bacteria	2742	Marinobacter hydrocarbonoclasticus	0.2	0.2
Bacteria	1234	Nitrospira moscoviensis	0.2	0.2

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Viruses	1983734	Mycobacterium virus Fishburne	0.1	0.0
Viruses	10358	Human betaherpesvirus 5	0.1	0.1
Viruses	1982355	Pseudomonas virus PaMx74	0.1	0.0
Viruses	315393	Acanthamoeba polyphaga mimivirus	0.0	0.1

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Viruses	110456	Escherichia virus T7	0.3	0.2

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Viruses	1982251	Propionibacterium virus Attacne	0.1	0.1

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Viruses	10358	Human betaherpesvirus 5	0.5	0.4

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	318147	Paucibacter sp. KCTC 42545	0.9	0.1
Bacteria	88	Leptothrix cholodnii	0.9	0.1
Viruses	12234	Tobacco mild green mosaic virus	0.4	0.3
Bacteria	76890	Asticcacaulis excentricus	0.1	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	88	Leptothrix cholodnii	2.3	0.8
Bacteria	76890	Asticcacaulis excentricus	0.3	0.4

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	332248	Truepera radiovictrix	1.1	0.3
Bacteria	186650	Microvirga ossetica	0.9	0.2
Bacteria	528	Ochrobactrum anthropi	0.9	0.1
Bacteria	88138	Modestobacter marinus	0.6	0.1
Bacteria	337004	Microcella alkaliphila	0.6	0.5
Bacteria	34084	Riemerella anatipestifer	0.3	0.6

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	337004	Microcella alkaliphila	1.3	0.3
Bacteria	34084	Riemerella anatipestifer	0.5	0.2

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	590	Salmonella enterica	8.8	37.1
Bacteria	547	Enterobacter cloacae	4.5	0.7
Bacteria	1269	Micrococcus luteus	1.8	0.7
Bacteria	475	Moraxella osloensis	1.5	0.6
Bacteria	586	Providencia stuartii	0.9	0.7
Viruses	10509	Human mastadenovirus C	0.8	0.7
Bacteria	29404	Microlunatus phosphovorus	0.6	0.1
Bacteria	34008	Rhodovulum sulfidophilum	0.6	0.8
Bacteria	528	Ochrobactrum anthropi	0.5	0.1
Bacteria	63132	Geitlerinema sp. PCC 7407	0.4	0.4
Bacteria	39643	Sorangium cellulosum	0.4	0.5

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Viruses	10509	Human mastadenovirus C	0.1	0.0

RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	222	Achromobacter xylosoxidans	5.4	0.8
Bacteria	1269	Micrococcus luteus	2.6	1.2
